Symbol,Date,Base_ID,Seed_Date,Base_Age,Event,Original_Pivot,Active_Pivot,New_Pivot,Base_Low,Base_Depth_ATR,High,Low,Close
TCS,2023-02-08 00:00:00,TCS-2023-02-08,2023-02-08 00:00:00,0,SEEDED,3194.4726991238244,3194.4726991238244,,inf,-inf,3194.4726991238244,3138.658220197554,3176.60498046875
TCS,2023-02-09 00:00:00,TCS-2023-02-08,2023-02-08 00:00:00,1,TOO_SHORT_BREAKOUT,3194.4726991238244,3194.4726991238244,,3163.249283575588,0.610646509960651,3201.421650359285,3163.249283575588,3195.330322265625
TCS,2023-02-09 00:00:00,TCS-2023-02-09,2023-02-09 00:00:00,0,SEEDED,3201.421650359285,3201.421650359285,,inf,-inf,3201.421650359285,3163.249283575588,3195.330322265625
TCS,2023-02-13 00:00:00,TCS-2023-02-09,2023-02-09 00:00:00,2,FAILED_PROBE,3201.421650359285,3201.421650359285,3202.6849319015614,3134.461969485681,1.3336970285544034,3202.6849319015614,3134.461969485681,3142.583740234375
TCS,2023-02-16 00:00:00,TCS-2023-02-09,2023-02-09 00:00:00,5,TOO_SHORT_BREAKOUT,3201.421650359285,3202.6849319015614,,3122.504969647513,1.5970174291852577,3226.1482544705477,3182.8321380468874,3210.852294921875
TCS,2023-02-16 00:00:00,TCS-2023-02-16,2023-02-16 00:00:00,0,SEEDED,3226.1482544705477,3226.1482544705477,,inf,-inf,3226.1482544705477,3182.8321380468874,3210.852294921875
TCS,2023-02-27 00:00:00,TCS-2023-02-16,2023-02-16 00:00:00,7,DEPTH_INVALIDATED,3226.1482544705477,3226.1482544705477,,2992.4214241424907,4.674061325301651,3059.2004305919913,2992.4214241424907,3006.724853515625
TCS,2023-07-07 00:00:00,TCS-2023-07-07,2023-07-07 00:00:00,0,SEEDED,3051.8592867824045,3051.8592867824045,,inf,-inf,3051.8592867824045,3001.9481241962812,3026.721923828125
TCS,2023-07-13 00:00:00,TCS-2023-07-07,2023-07-07 00:00:00,4,FAILED_PROBE,3051.8592867824045,3051.8592867824045,3061.4511244735218,2954.764772000077,2.454715503624704,3061.4511244735218,2975.3565198894707,3036.99560546875
TCS,2023-07-14 00:00:00,TCS-2023-07-07,2023-07-07 00:00:00,5,TOO_SHORT_BREAKOUT,3051.8592867824045,3061.4511244735218,,2954.764772000077,2.697213576161782,3204.5484543463,3047.4051722401337,3195.275146484375
TCS,2023-07-14 00:00:00,TCS-2023-07-14,2023-07-14 00:00:00,0,SEEDED,3204.5484543463,3204.5484543463,,inf,-inf,3204.5484543463,3047.4051722401337,3195.275146484375
TCS,2023-07-17 00:00:00,TCS-2023-07-14,2023-07-14 00:00:00,1,FAILED_PROBE,3204.5484543463,3204.5484543463,3227.3217423976093,3161.0917295383088,0.8227799814138629,3227.3217423976093,3161.0917295383088,3174.410400390625
TCS,2023-08-28 00:00:00,TCS-2023-07-14,2023-07-14 00:00:00,30,EXPIRED,3204.5484543463,3227.3217423976093,,3036.1883330260416,3.618789582168156,3093.61170332989,3062.7121350822867,3076.794677734375
TCS,2023-09-12 00:00:00,TCS-2023-09-12,2023-09-12 00:00:00,0,SEEDED,3272.1736158051285,3272.1736158051285,,inf,-inf,3272.1736158051285,3174.7349547012377,3263.879150390625
TCS,2023-09-14 00:00:00,TCS-2023-09-12,2023-09-12 00:00:00,2,FAILED_PROBE,3272.1736158051285,3272.1736158051285,3279.2834969091505,3231.2477030451937,0.9165629136104767,3279.2834969091505,3231.794770182642,3244.9658203125
TCS,2023-09-15 00:00:00,TCS-2023-09-12,2023-09-12 00:00:00,3,TOO_SHORT_BREAKOUT,3272.1736158051285,3279.2834969091505,,3231.2477030451937,1.0757934084402958,3288.079880546778,3247.153642645778,3279.830810546875
TCS,2023-09-15 00:00:00,TCS-2023-09-15,2023-09-15 00:00:00,0,SEEDED,3288.079880546778,3288.079880546778,,inf,-inf,3288.079880546778,3247.153642645778,3279.830810546875
TCS,2023-09-18 00:00:00,TCS-2023-09-15,2023-09-15 00:00:00,1,FAILED_PROBE,3288.079880546778,3288.079880546778,3298.971881144957,3258.820506435336,0.6583797302284298,3298.971881144957,3258.820506435336,3286.985595703125
TCS,2023-09-20 00:00:00,TCS-2023-09-15,2023-09-15 00:00:00,2,FAILED_PROBE,3288.079880546778,3298.971881144957,3304.167797025683,3258.820506435336,0.9034660532702047,3304.167797025683,3263.1505416143295,3286.89501953125
TCS,2023-09-22 00:00:00,TCS-2023-09-15,2023-09-15 00:00:00,4,FAILED_PROBE,3288.079880546778,3304.167797025683,3312.1428582437647,3215.7520425233542,1.9894868692499659,3312.1428582437647,3249.52323591542,3284.706787109375
TCS,2023-10-06 00:00:00,TCS-2023-09-15,2023-09-15 00:00:00,13,FAILED_PROBE,3288.079880546778,3312.1428582437647,3313.2367809094894,3169.539370804724,3.208792000545016,3313.2367809094894,3258.638351141779,3300.885986328125
TCS,2023-10-09 00:00:00,TCS-2023-09-15,2023-09-15 00:00:00,14,BREAKOUT_CANDIDATE,3288.079880546778,3313.2367809094894,,3169.539370804724,3.2334068985536826,3353.388098061812,3309.636364246382,3316.3359375
TCS,2023-10-09 00:00:00,TCS-2023-10-09,2023-10-09 00:00:00,0,SEEDED,3353.388098061812,3353.388098061812,,inf,-inf,3353.388098061812,3309.636364246382,3316.3359375
TCS,2023-10-23 00:00:00,TCS-2023-10-09,2023-10-09 00:00:00,10,DEPTH_INVALIDATED,3353.388098061812,3353.388098061812,,3108.2877801873806,4.594110513710032,3179.248365587948,3108.2877801873806,3116.375244140625
TCS,2023-12-12 00:00:00,TCS-2023-12-12,2023-12-12 00:00:00,0,SEEDED,3379.7936756866497,3379.7936756866497,,inf,-inf,3379.7936756866497,3318.2000758331174,3355.759521484375
TCS,2023-12-15 00:00:00,TCS-2023-12-12,2023-12-12 00:00:00,3,TOO_SHORT_BREAKOUT,3379.7936756866497,3379.7936756866497,,3256.0578240052896,2.7445353454867147,3560.325100013102,3350.8243262846063,3528.385986328125
TCS,2023-12-15 00:00:00,TCS-2023-12-15,2023-12-15 00:00:00,0,SEEDED,3560.325100013102,3560.325100013102,,inf,-inf,3560.325100013102,3350.8243262846063,3528.385986328125
TCS,2023-12-18 00:00:00,TCS-2023-12-15,2023-12-15 00:00:00,1,FAILED_PROBE,3560.325100013102,3560.325100013102,3590.5286876941473,3500.1942230934515,0.9648613993296691,3590.5286876941473,3500.1942230934515,3526.74169921875
TCS,2024-01-04 00:00:00,TCS-2023-12-15,2023-12-15 00:00:00,13,DEPTH_INVALIDATED,3560.325100013102,3590.5286876941473,,3336.477094505551,4.076517560743806,3398.6190946223346,3336.477094505551,3350.916015625
TCS,2024-01-15 00:00:00,TCS-2024-01-15,2024-01-15 00:00:00,0,SEEDED,3623.426528763509,3623.426528763509,,inf,-inf,3623.426528763509,3550.318301197032,3567.498779296875
TCS,2024-01-19 00:00:00,TCS-2024-01-15,2024-01-15 00:00:00,4,TOO_SHORT_BREAKOUT,3623.426528763509,3623.426528763509,,3484.1102174250937,2.032566229864244,3647.3359347309056,3602.705290319906,3628.471435546875
TCS,2024-01-19 00:00:00,TCS-2024-01-19,2024-01-19 00:00:00,0,SEEDED,3647.3359347309056,3647.3359347309056,,inf,-inf,3647.3359347309056,3602.705290319906,3628.471435546875
TCS,2024-02-02 00:00:00,TCS-2024-01-19,2024-01-19 00:00:00,8,TOO_SHORT_BREAKOUT,3647.3359347309056,3647.3359347309056,,3477.2332310375527,2.517057502664619,3666.522292350957,3563.089715877142,3649.866455078125
TCS,2024-02-02 00:00:00,TCS-2024-02-02,2024-02-02 00:00:00,0,SEEDED,3666.522292350957,3666.522292350957,,inf,-inf,3666.522292350957,3563.089715877142,3649.866455078125
TCS,2024-02-05 00:00:00,TCS-2024-02-02,2024-02-02 00:00:00,1,FAILED_PROBE,3666.522292350957,3666.522292350957,3701.12299635316,3646.0019356759444,0.2923181645836788,3701.12299635316,3646.0019356759444,3656.308349609375
TCS,2024-02-06 00:00:00,TCS-2024-02-02,2024-02-02 00:00:00,2,TOO_SHORT_BREAKOUT,3666.522292350957,3701.12299635316,,3646.0019356759444,0.7852147768313348,3818.8183032267325,3671.6753146911265,3806.02734375
TCS,2024-02-06 00:00:00,TCS-2024-02-06,2024-02-06 00:00:00,0,SEEDED,3818.8183032267325,3818.8183032267325,,inf,-inf,3818.8183032267325,3671.6753146911265,3806.02734375
TCS,2024-02-07 00:00:00,TCS-2024-02-06,2024-02-06 00:00:00,1,FAILED_PROBE,3818.8183032267325,3818.8183032267325,3823.511826118587,3748.927994541734,0.9221291884836598,3823.511826118587,3748.927994541734,3757.6240234375
TCS,2024-02-08 00:00:00,TCS-2024-02-06,2024-02-06 00:00:00,2,FAILED_PROBE,3818.8183032267325,3823.511826118587,3826.272451742055,3748.927994541734,0.9840552914989175,3826.272451742055,3760.062707616723,3804.279296875
TCS,2024-02-09 00:00:00,TCS-2024-02-06,2024-02-06 00:00:00,3,FAILED_PROBE,3818.8183032267325,3826.272451742055,3850.8886480018823,3748.927994541734,1.0204788459769678,3850.8886480018823,3772.9000434452996,3803.91162109375
TCS,2024-03-12 00:00:00,TCS-2024-02-06,2024-02-06 00:00:00,24,BREAKOUT_CANDIDATE,3818.8183032267325,3850.8886480018823,,3642.6430111880313,2.7475823714831686,3892.482246169564,3792.2699936521494,3857.789794921875
TCS,2024-03-12 00:00:00,TCS-2024-03-12,2024-03-12 00:00:00,0,SEEDED,3892.482246169564,3892.482246169564,,inf,-inf,3892.482246169564,3792.2699936521494,3857.789794921875
TCS,2024-03-13 00:00:00,TCS-2024-03-12,2024-03-12 00:00:00,1,FAILED_PROBE,3892.482246169564,3892.482246169564,3902.6506674824695,3802.2546361359555,1.1826430935217143,3902.6506674824695,3802.2546361359555,3817.990478515625
TCS,2024-03-18 00:00:00,TCS-2024-03-12,2024-03-12 00:00:00,4,FAILED_PROBE,3892.482246169564,3902.6506674824695,3915.3036183228055,3760.016750056428,1.8695498781694626,3915.3036183228055,3789.3256682682727,3821.211181640625
TCS,2024-03-22 00:00:00,TCS-2024-03-12,2024-03-12 00:00:00,8,DEPTH_INVALIDATED,3892.482246169564,3915.3036183228055,,3547.4458113797787,4.821633806072964,3623.824022104687,3547.4458113797787,3598.885986328125
TCS,2024-07-04 00:00:00,TCS-2024-07-04,2024-07-04 00:00:00,0,SEEDED,3751.5203059355035,3751.5203059355035,,inf,-inf,3751.5203059355035,3691.039573096493,3727.0498046875
TCS,2024-07-12 00:00:00,TCS-2024-07-04,2024-07-04 00:00:00,6,TOO_SHORT_BREAKOUT,3751.5203059355035,3751.5203059355035,,3610.8622289094983,2.1648234754746882,3892.9665108049144,3681.0289111762886,3878.135986328125
TCS,2024-07-12 00:00:00,TCS-2024-07-12,2024-07-12 00:00:00,0,SEEDED,3892.9665108049144,3892.9665108049144,,inf,-inf,3892.9665108049144,3681.0289111762886,3878.135986328125
TCS,2024-07-15 00:00:00,TCS-2024-07-12,2024-07-12 00:00:00,1,FAILED_PROBE,3892.9665108049144,3892.9665108049144,3930.089497924817,3853.202306545461,0.516474501928914,3930.089497924817,3853.202306545461,3864.464599609375
TCS,2024-07-18 00:00:00,TCS-2024-07-12,2024-07-12 00:00:00,3,TOO_SHORT_BREAKOUT,3892.9665108049144,3930.089497924817,,3841.940057628319,1.144922653937498,4008.8764034741735,3855.936610046835,4000.116943359375
TCS,2024-07-18 00:00:00,TCS-2024-07-18,2024-07-18 00:00:00,0,SEEDED,4008.8764034741735,4008.8764034741735,,inf,-inf,4008.8764034741735,3855.936610046835,4000.116943359375
TCS,2024-07-19 00:00:00,TCS-2024-07-18,2024-07-18 00:00:00,1,FAILED_PROBE,4008.8764034741735,4008.8764034741735,4049.5428404415234,3981.2568871814256,0.34371498243436666,4049.5428404415234,3981.2568871814256,3997.190185546875
TCS,2024-07-23 00:00:00,TCS-2024-07-18,2024-07-18 00:00:00,3,FAILED_PROBE,4008.8764034741735,4049.5428404415234,4052.283633900068,3962.443412915425,1.0839211622991727,4052.283633900068,3963.6508933891937,3997.143798828125
TCS,2024-07-26 00:00:00,TCS-2024-07-18,2024-07-18 00:00:00,6,TOO_SHORT_BREAKOUT,4008.8764034741735,4052.283633900068,,3962.443412915425,1.1180293546901878,4108.724446589915,4029.3823042903405,4076.578857421875
TCS,2024-07-26 00:00:00,TCS-2024-07-26,2024-07-26 00:00:00,0,SEEDED,4108.724446589915,4108.724446589915,,inf,-inf,4108.724446589915,4029.3823042903405,4076.578857421875
TCS,2024-07-29 00:00:00,TCS-2024-07-26,2024-07-26 00:00:00,1,FAILED_PROBE,4108.724446589915,4108.724446589915,4116.667158057409,4060.923526939503,0.6160356767638081,4116.667158057409,4060.923526939503,4070.30712890625
TCS,2024-08-19 00:00:00,TCS-2024-07-26,2024-07-26 00:00:00,15,BREAKOUT_CANDIDATE,4108.724446589915,4116.667158057409,,3818.903743027533,3.837434263502763,4175.430440991918,4078.901139092339,4171.48193359375
TCS,2024-08-19 00:00:00,TCS-2024-08-19,2024-08-19 00:00:00,0,SEEDED,4175.430440991918,4175.430440991918,,inf,-inf,4175.430440991918,4078.901139092339,4171.48193359375
TCS,2024-08-20 00:00:00,TCS-2024-08-19,2024-08-19 00:00:00,1,TOO_SHORT_BREAKOUT,4175.430440991918,4175.430440991918,,4180.7720183192105,-0.06460143449575421,4241.16094747271,4180.7720183192105,4202.4189453125
TCS,2024-08-20 00:00:00,TCS-2024-08-20,2024-08-20 00:00:00,0,SEEDED,4241.16094747271,4241.16094747271,,inf,-inf,4241.16094747271,4180.7720183192105,4202.4189453125
TCS,2024-08-30 00:00:00,TCS-2024-08-20,2024-08-20 00:00:00,8,FAILED_PROBE,4241.16094747271,4241.16094747271,4266.47830377286,4138.965337379391,1.250005751473678,4266.47830377286,4169.437748026632,4230.70947265625
TCS,2024-09-20 00:00:00,TCS-2024-08-20,2024-08-20 00:00:00,23,DEPTH_INVALIDATED,4241.16094747271,4266.47830377286,,3927.604135103798,4.1449398802491215,4023.4833814320996,3927.604135103798,3980.93212890625
TCS,2025-12-03 00:00:00,TCS-2025-12-03,2025-12-03 00:00:00,0,SEEDED,3095.380843586067,3095.380843586067,,inf,-inf,3095.380843586067,3025.125552924774,3064.63818359375
TCS,2025-12-04 00:00:00,TCS-2025-12-03,2025-12-03 00:00:00,1,TOO_SHORT_BREAKOUT,3095.380843586067,3095.380843586067,,3071.7700496468055,0.5503272193946965,3132.0991928283806,3071.7700496468055,3112.0537109375
TCS,2025-12-04 00:00:00,TCS-2025-12-04,2025-12-04 00:00:00,0,SEEDED,3132.0991928283806,3132.0991928283806,,inf,-inf,3132.0991928283806,3071.7700496468055,3112.0537109375
TCS,2025-12-05 00:00:00,TCS-2025-12-04,2025-12-04 00:00:00,1,FAILED_PROBE,3132.0991928283806,3132.0991928283806,3152.915532717371,3105.5001838412545,0.5956248232735594,3152.915532717371,3105.5001838412545,3120.72705078125
TCS,2025-12-18 00:00:00,TCS-2025-12-04,2025-12-04 00:00:00,10,BREAKOUT_CANDIDATE,3132.0991928283806,3152.915532717371,,3038.714674477584,2.557270687779532,3168.5277977297296,3104.1510690788923,3161.78173828125
TCS,2025-12-18 00:00:00,TCS-2025-12-18,2025-12-18 00:00:00,0,SEEDED,3168.5277977297296,3168.5277977297296,,inf,-inf,3168.5277977297296,3104.1510690788923,3161.78173828125
TCS,2025-12-19 00:00:00,TCS-2025-12-18,2025-12-18 00:00:00,1,FAILED_PROBE,3168.5277977297296,3168.5277977297296,3197.5357868591873,3159.854366515901,0.19034591583711022,3197.5357868591873,3159.854366515901,3162.938232421875
TCS,2025-12-22 00:00:00,TCS-2025-12-18,2025-12-18 00:00:00,2,TOO_SHORT_BREAKOUT,3168.5277977297296,3197.5357868591873,,3159.854366515901,0.8269512132465263,3207.8479451634685,3171.6118722000997,3204.281982421875
TCS,2025-12-22 00:00:00,TCS-2025-12-22,2025-12-22 00:00:00,0,SEEDED,3207.8479451634685,3207.8479451634685,,inf,-inf,3207.8479451634685,3171.6118722000997,3204.281982421875
TCS,2026-01-21 00:00:00,TCS-2025-12-22,2025-12-22 00:00:00,21,DEPTH_INVALIDATED,3207.8479451634685,3207.8479451634685,,3024.188569033875,4.081614176268846,3079.6287553253787,3024.188569033875,3064.027099609375
TCS,2026-02-03 00:00:00,TCS-2026-02-03,2026-02-03 00:00:00,0,SEEDED,3287.1616459496977,3287.1616459496977,,inf,-inf,3287.1616459496977,3126.532332237451,3164.80078125
TCS,2026-02-04 00:00:00,TCS-2026-02-03,2026-02-03 00:00:00,1,DEPTH_INVALIDATED,3287.1616459496977,3287.1616459496977,,2929.9893806035893,5.626264268221741,3061.475843095512,2929.9893806035893,2942.84375
TCS,2026-07-29 00:00:00,TCS-2026-07-29,2026-07-29 00:00:00,0,SEEDED,2475.5,2475.5,,inf,-inf,2475.5,2415.10009765625,2446.60009765625
TCS,2026-07-30 00:00:00,TCS-2026-07-29,2026-07-29 00:00:00,1,FAILED_PROBE,2475.5,2475.5,2495.0,2423.0,0.8235633518797087,2495.0,2423.0,2431.800048828125
TEAMLEASE,2023-03-02 00:00:00,TEAMLEASE-2023-03-02,2023-03-02 00:00:00,0,SEEDED,2599.949951171875,2599.949951171875,,inf,-inf,2599.949951171875,2534.10009765625,2556.89990234375
TEAMLEASE,2023-03-21 00:00:00,TEAMLEASE-2023-03-02,2023-03-02 00:00:00,12,DEPTH_INVALIDATED,2599.949951171875,2599.949951171875,,2242.0,5.090173922354808,2390.0,2242.0,2270.10009765625
TEAMLEASE,2023-06-16 00:00:00,TEAMLEASE-2023-06-16,2023-06-16 00:00:00,0,SEEDED,2496.699951171875,2496.699951171875,,inf,-inf,2496.699951171875,2320.0,2387.10009765625
TEAMLEASE,2023-06-30 00:00:00,TEAMLEASE-2023-06-16,2023-06-16 00:00:00,9,FAILED_PROBE,2496.699951171875,2496.699951171875,2507.85009765625,2348.25,2.0366140628242033,2507.85009765625,2442.0,2493.14990234375
TEAMLEASE,2023-07-03 00:00:00,TEAMLEASE-2023-06-16,2023-06-16 00:00:00,10,FAILED_PROBE,2496.699951171875,2507.85009765625,2538.699951171875,2348.25,2.189585114369623,2538.699951171875,2448.0,2459.699951171875
TEAMLEASE,2023-07-31 00:00:00,TEAMLEASE-2023-06-16,2023-06-16 00:00:00,30,EXPIRED,2496.699951171875,2538.699951171875,,2263.64990234375,3.773465689963608,2377.89990234375,2316.550048828125,2357.85009765625
TEAMLEASE,2023-09-04 00:00:00,TEAMLEASE-2023-09-04,2023-09-04 00:00:00,0,SEEDED,2561.0,2561.0,,inf,-inf,2561.0,2459.449951171875,2552.300048828125
TEAMLEASE,2023-09-05 00:00:00,TEAMLEASE-2023-09-04,2023-09-04 00:00:00,1,TOO_SHORT_BREAKOUT,2561.0,2561.0,,2557.0,0.04916135182735381,2686.550048828125,2557.0,2649.550048828125
TEAMLEASE,2023-09-05 00:00:00,TEAMLEASE-2023-09-05,2023-09-05 00:00:00,0,SEEDED,2686.550048828125,2686.550048828125,,inf,-inf,2686.550048828125,2557.0,2649.550048828125
TEAMLEASE,2023-09-06 00:00:00,TEAMLEASE-2023-09-05,2023-09-05 00:00:00,1,FAILED_PROBE,2686.550048828125,2686.550048828125,2720.0,2592.199951171875,1.108146671186915,2720.0,2592.199951171875,2670.75
TEAMLEASE,2023-09-12 00:00:00,TEAMLEASE-2023-09-05,2023-09-05 00:00:00,5,FAILED_PROBE,2686.550048828125,2720.0,2739.949951171875,2539.949951171875,2.114696934208328,2739.949951171875,2539.949951171875,2559.10009765625
TEAMLEASE,2023-10-19 00:00:00,TEAMLEASE-2023-09-05,2023-09-05 00:00:00,30,EXPIRED,2686.550048828125,2739.949951171875,,2478.75,3.0678066435061524,2630.0,2555.0,2600.35009765625
TEAMLEASE,2023-12-15 00:00:00,TEAMLEASE-2023-12-15,2023-12-15 00:00:00,0,SEEDED,2797.0,2797.0,,inf,-inf,2797.0,2581.0,2708.550048828125
TEAMLEASE,2023-12-18 00:00:00,TEAMLEASE-2023-12-15,2023-12-15 00:00:00,1,TOO_SHORT_BREAKOUT,2797.0,2797.0,,2642.0,1.7003858550342694,3239.0,2642.0,2925.949951171875
TEAMLEASE,2023-12-18 00:00:00,TEAMLEASE-2023-12-18,2023-12-18 00:00:00,0,SEEDED,3239.0,3239.0,,inf,-inf,3239.0,2642.0,2925.949951171875
TEAMLEASE,2023-12-28 00:00:00,TEAMLEASE-2023-12-18,2023-12-18 00:00:00,7,FAILED_PROBE,3239.0,3239.0,3247.0,2773.449951171875,3.657468408834898,3247.0,3088.0,3202.5
TEAMLEASE,2024-01-01 00:00:00,TEAMLEASE-2023-12-18,2023-12-18 00:00:00,9,TOO_SHORT_BREAKOUT,3239.0,3247.0,,2773.449951171875,3.7203182513906694,3300.5,3140.199951171875,3258.550048828125
TEAMLEASE,2024-01-01 00:00:00,TEAMLEASE-2024-01-01,2024-01-01 00:00:00,0,SEEDED,3300.5,3300.5,,inf,-inf,3300.5,3140.199951171875,3258.550048828125
TEAMLEASE,2024-01-08 00:00:00,TEAMLEASE-2024-01-01,2024-01-01 00:00:00,5,FAILED_PROBE,3300.5,3300.5,3304.300048828125,3115.0,1.4126252615537152,3304.300048828125,3156.0,3223.800048828125
TEAMLEASE,2024-01-12 00:00:00,TEAMLEASE-2024-01-01,2024-01-01 00:00:00,9,FAILED_PROBE,3300.5,3304.300048828125,3325.300048828125,3115.0,1.4415635093690626,3325.300048828125,3145.89990234375,3197.60009765625
TEAMLEASE,2024-01-30 00:00:00,TEAMLEASE-2024-01-01,2024-01-01 00:00:00,19,DEPTH_INVALIDATED,3300.5,3325.300048828125,,2751.050048828125,4.373046126400113,2982.89990234375,2751.050048828125,2791.75
TEAMLEASE,2024-04-10 00:00:00,TEAMLEASE-2024-04-10,2024-04-10 00:00:00,0,SEEDED,3475.699951171875,3475.699951171875,,inf,-inf,3475.699951171875,3170.0,3350.949951171875
TEAMLEASE,2024-04-15 00:00:00,TEAMLEASE-2024-04-10,2024-04-10 00:00:00,2,FAILED_PROBE,3475.699951171875,3475.699951171875,3526.14990234375,3233.300048828125,1.7451077317182713,3526.14990234375,3233.300048828125,3333.550048828125
TEAMLEASE,2024-05-22 00:00:00,TEAMLEASE-2024-04-10,2024-04-10 00:00:00,26,BREAKOUT_CANDIDATE,3475.699951171875,3526.14990234375,,3105.0,3.0319812165197555,3700.0,3336.550048828125,3534.199951171875
TEAMLEASE,2024-05-22 00:00:00,TEAMLEASE-2024-05-22,2024-05-22 00:00:00,0,SEEDED,3700.0,3700.0,,inf,-inf,3700.0,3336.550048828125,3534.199951171875
TEAMLEASE,2024-05-23 00:00:00,TEAMLEASE-2024-05-22,2024-05-22 00:00:00,1,DEPTH_INVALIDATED,3700.0,3700.0,,3152.60009765625,4.136432982225984,3525.0,3152.60009765625,3185.35009765625
TEAMLEASE,2025-01-06 00:00:00,TEAMLEASE-2025-01-06,2025-01-06 00:00:00,0,SEEDED,3103.0,3103.0,,inf,-inf,3103.0,2832.5,2939.699951171875
TEAMLEASE,2025-01-13 00:00:00,TEAMLEASE-2025-01-06,2025-01-06 00:00:00,5,DEPTH_INVALIDATED,3103.0,3103.0,,2643.75,4.5805724689450855,2787.449951171875,2643.75,2667.64990234375
TEAMLEASE,2025-05-22 00:00:00,TEAMLEASE-2025-05-22,2025-05-22 00:00:00,0,SEEDED,2155.0,2155.0,,inf,-inf,2155.0,1911.5,2082.89990234375
TEAMLEASE,2025-05-23 00:00:00,TEAMLEASE-2025-05-22,2025-05-22 00:00:00,1,FAILED_PROBE,2155.0,2155.0,2165.0,2053.89990234375,1.2484309645347667,2165.0,2053.89990234375,2097.300048828125
TEAMLEASE,2025-07-03 00:00:00,TEAMLEASE-2025-05-22,2025-05-22 00:00:00,30,EXPIRED,2155.0,2165.0,,1897.0,3.309388479850136,2058.0,2020.0999755859375,2027.300048828125
TEAMLEASE,2026-05-12 00:00:00,TEAMLEASE-2026-05-12,2026-05-12 00:00:00,0,SEEDED,1480.0,1480.0,,inf,-inf,1480.0,1365.0,1374.699951171875
TEAMLEASE,2026-06-23 00:00:00,TEAMLEASE-2026-05-12,2026-05-12 00:00:00,30,EXPIRED,1480.0,1480.0,,1320.0999755859375,3.1631314123380214,1463.300048828125,1437.199951171875,1446.0999755859375
